-4.68	-4.31781e-10	-0.22027
-4.682	-4.24485e-10	-0.22017
-4.684	-4.17307e-10	-0.22007
-4.686	-4.10246e-10	-0.21997
-4.688	-4.033e-10	-0.21987
-4.69	-3.96467e-10	-0.21977
-4.692	-3.89746e-10	-0.219671
-4.694	-3.83134e-10	-0.219571
-4.696	-3.7663e-10	-0.219471
-4.698	-3.70232e-10	-0.219372
-4.7	-3.63939e-10	-0.219272
-4.702	-3.57749e-10	-0.219173
-4.704	-3.51661e-10	-0.219074
-4.706	-3.45672e-10	-0.218975
-4.708	-3.39781e-10	-0.218876
-4.71	-3.33987e-10	-0.218777
-4.712	-3.28288e-10	-0.218678
-4.714	-3.22682e-10	-0.21858
-4.716	-3.17169e-10	-0.218481
-4.718	-3.11746e-10	-0.218382
-4.72	-3.06413e-10	-0.218284
-4.722	-3.01167e-10	-0.218186
-4.724	-2.96008e-10	-0.218087
-4.726	-2.90934e-10	-0.217989
-4.728	-2.85944e-10	-0.217891
-4.73	-2.81036e-10	-0.217793
-4.732	-2.7621e-10	-0.217695
-4.734	-2.71463e-10	-0.217597
-4.736	-2.66795e-10	-0.2175
-4.738	-2.62204e-10	-0.217402
-4.74	-2.57689e-10	-0.217305
-4.742	-2.53249e-10	-0.217207
-4.744	-2.48883e-10	-0.21711
-4.746	-2.44589e-10	-0.217013
-4.748	-2.40367e-10	-0.216915
-4.75	-2.36214e-10	-0.216818
-4.752	-2.32131e-10	-0.216721
-4.754	-2.28116e-10	-0.216624
-4.756	-2.24168e-10	-0.216528
-4.758	-2.20286e-10	-0.216431
-4.76	-2.16468e-10	-0.216334
-4.762	-2.12714e-10	-0.216238
-4.764	-2.09023e-10	-0.216141
-4.766	-2.05394e-10	-0.216045
-4.768	-2.01825e-10	-0.215949
-4.77	-1.98316e-10	-0.215852
-4.772	-1.94866e-10	-0.215756
-4.774	-1.91474e-10	-0.21566
-4.776	-1.88139e-10	-0.215564
-4.778	-1.84859e-10	-0.215469
-4.78	-1.81635e-10	-0.215373
-4.782	-1.78465e-10	-0.215277
-4.784	-1.75349e-10	-0.215182
-4.786	-1.72284e-10	-0.215086
-4.788	-1.69272e-10	-0.214991
-4.79	-1.6631e-10	-0.214895
-4.792	-1.63398e-10	-0.2148
-4.794	-1.60535e-10	-0.214705
-4.796	-1.57721e-10	-0.21461
-4.798	-1.54954e-10	-0.214515
-4.8	-1.52234e-10	-0.21442
-4.802	-1.49561e-10	-0.214325
-4.804	-1.46932e-10	-0.214231
-4.806	-1.44348e-10	-0.214136
-4.808	-1.41808e-10	-0.214042
-4.81	-1.39311e-10	-0.213947
-4.812	-1.36856e-10	-0.213853
-4.814	-1.34443e-10	-0.213759
-4.816	-1.32071e-10	-0.213664
-4.818	-1.2974e-10	-0.21357
-4.82	-1.27448e-10	-0.213476
-4.822	-1.25195e-10	-0.213382
-4.824	-1.22981e-10	-0.213289
-4.826	-1.20804e-10	-0.213195
-4.828	-1.18665e-10	-0.213101
-4.83	-1.16562e-10	-0.213008
-4.832	-1.14495e-10	-0.212914
-4.834	-1.12463e-10	-0.212821
-4.836	-1.10467e-10	-0.212727
-4.838	-1.08504e-10	-0.212634
-4.84	-1.06575e-10	-0.212541
-4.842	-1.04679e-10	-0.212448
-4.844	-1.02816e-10	-0.212355
-4.846	-1.00985e-10	-0.212262
-4.848	-9.91853e-11	-0.212169
-4.85	-9.74165e-11	-0.212076
-4.852	-9.56782e-11	-0.211984
-4.854	-9.39699e-11	-0.211891
-4.856	-9.2291e-11	-0.211799
-4.858	-9.0641e-11	-0.211706
-4.86	-8.90195e-11	-0.211614
-4.862	-8.74261e-11	-0.211522
-4.864	-8.58602e-11	-0.21143
-4.866	-8.43213e-11	-0.211337
-4.868	-8.28092e-11	-0.211245
-4.87	-8.13231e-11	-0.211154
-4.872	-7.98629e-11	-0.211062
-4.874	-7.8428e-11	-0.21097
-4.876	-7.7018e-11	-0.210878
-4.878	-7.56324e-11	-0.210787
-4.88	-7.4271e-11	-0.210695
-4.882	-7.29332e-11	-0.210604
-4.884	-7.16187e-11	-0.210513
-4.886	-7.03271e-11	-0.210421
-4.888	-6.9058e-11	-0.21033
-4.89	-6.7811e-11	-0.210239
-4.892	-6.65858e-11	-0.210148
-4.894	-6.5382e-11	-0.210057
-4.896	-6.41992e-11	-0.209966
-4.898	-6.30371e-11	-0.209875
-4.9	-6.18953e-11	-0.209785
-4.902	-6.07735e-11	-0.209694
-4.904	-5.96713e-11	-0.209604
-4.906	-5.85885e-11	-0.209513
-4.908	-5.75247e-11	-0.209423
-4.91	-5.64795e-11	-0.209333
-4.912	-5.54527e-11	-0.209242
-4.914	-5.44439e-11	-0.209152
-4.916	-5.34529e-11	-0.209062
-4.918	-5.24794e-11	-0.208972
-4.92	-5.15229e-11	-0.208882
-4.922	-5.05833e-11	-0.208793
-4.924	-4.96603e-11	-0.208703
-4.926	-4.87536e-11	-0.208613
-4.928	-4.78629e-11	-0.208524
-4.93	-4.69879e-11	-0.208434
-4.932	-4.61284e-11	-0.208345
-4.934	-4.52841e-11	-0.208255
-4.936	-4.44548e-11	-0.208166
-4.938	-4.36401e-11	-0.208077
-4.94	-4.28399e-11	-0.207988
-4.942	-4.20539e-11	-0.207899
-4.944	-4.12818e-11	-0.20781
-4.946	-4.05235e-11	-0.207721
-4.948	-3.97786e-11	-0.207632
-4.95	-3.90469e-11	-0.207544
-4.952	-3.83283e-11	-0.207455
-4.954	-3.76225e-11	-0.207367
-4.956	-3.69293e-11	-0.207278
-4.958	-3.62484e-11	-0.20719
-4.96	-3.55797e-11	-0.207101
-4.962	-3.49229e-11	-0.207013
-4.964	-3.42778e-11	-0.206925
-4.966	-3.36443e-11	-0.206837
-4.968	-3.30221e-11	-0.206749
-4.97	-3.24111e-11	-0.206661
-4.972	-3.1811e-11	-0.206573
-4.974	-3.12216e-11	-0.206485
-4.976	-3.06428e-11	-0.206398
-4.978	-3.00745e-11	-0.20631
-4.98	-2.95163e-11	-0.206223
-4.982	-2.89681e-11	-0.206135
-4.984	-2.84298e-11	-0.206048
-4.986	-2.79012e-11	-0.20596
-4.988	-2.73821e-11	-0.205873
-4.99	-2.68724e-11	-0.205786
-4.992	-2.63718e-11	-0.205699
-4.994	-2.58803e-11	-0.205612
-4.996	-2.53977e-11	-0.205525
-4.998	-2.49238e-11	-0.205438
